,id,title,title_original,genres,director,keywords,cast
726,54109,The Laramie Project,The Laramie Project,[],[],[],[]
727,54119,The Last Challenge,The Last Challenge,[],[],[],[]
728,54119,The Last Challenge,The Last Challenge,[],[],[],[]
729,54172,The Last of His Tribe,The Last of His Tribe,[],[],[],[]
730,54172,The Last of His Tribe,The Last of His Tribe,[],[],[],[]
731,54179,The Last Outlaw,The Last Outlaw,[],[],[],[]
732,54179,The Last Outlaw,The Last Outlaw,[],[],[],[]
733,54211,The Last Truck: Closing of a GM Plant,The Last Truck: Closing of a GM Plant,[],[],[],[]
734,54211,The Last Truck: Closing of a GM Plant,The Last Truck: Closing of a GM Plant,[],[],[],[]
735,54392,The Lost Boys,The Lost Boys,[],[],[],[]
736,54392,The Lost Boys,The Lost Boys,[],[],[],[]
737,54411,El mundo perdido (Jurassic Park),The Lost World: Jurassic Park,"['Aventura', 'Acción', 'Ciencia ficción']",['Steven Spielberg'],"['exotic island', 'dna', 'paleontology', 'tyrannosaurus rex', 'velociraptor', 'san diego', 'dinosaur', 'jurassic park', 'animal horror']","['Jeff Goldblum', 'Julianne Moore', 'Pete Postlethwaite', 'Richard Attenborough', 'Vince Vaughn']"
738,54411,El mundo perdido (Jurassic Park),The Lost World: Jurassic Park,"['Aventura', 'Acción', 'Ciencia ficción']",['Steven Spielberg'],"['exotic island', 'dna', 'paleontology', 'tyrannosaurus rex', 'velociraptor', 'san diego', 'dinosaur', 'jurassic park', 'animal horror']","['Jeff Goldblum', 'Julianne Moore', 'Pete Postlethwaite', 'Richard Attenborough', 'Vince Vaughn']"
739,54411,El mundo perdido (Jurassic Park),The Lost World: Jurassic Park,"['Aventura', 'Acción', 'Ciencia ficción']",['Steven Spielberg'],"['exotic island', 'dna', 'paleontology', 'tyrannosaurus rex', 'velociraptor', 'san diego', 'dinosaur', 'jurassic park', 'animal horror']","['Jeff Goldblum', 'Julianne Moore', 'Pete Postlethwaite', 'Richard Attenborough', 'Vince Vaughn']"
740,54500,Operación U.N.C.L.E.,The Man from U.N.C.L.E.,"['Comedia', 'Acción', 'Aventura']",['Guy Ritchie'],"['spy', 'cold war', 'remake', 'based on tv series', 'buddy cop', 'russian spy', 'american spy']","['Henry Cavill', 'Armie Hammer', 'Alicia Vikander', 'Elizabeth Debicki', 'Luca Calvani']"
