,Unnamed: 0,id,title,title_original,genres,director,keywords,cast,genre_empty
438,438,29419,Kabluey,Kabluey,"['Comedia', 'Drama']",['Scott Prendergast'],"['mascot', 'job', 'independent film']","['Lisa Kudrow', 'Christine Taylor', 'Scott Prendergast', 'Conchata Ferrell', 'Jeffrey Dean Morgan']",20
439,439,29695,Kick,किक,"['Acción', 'Comedia', 'Romance']",[],['remake'],[],32
445,445,29866,Vaya par de idiotas,Kingpin,['Comedia'],"['Bobby Farrelly', 'Peter Farrelly']","['sport', 'stripper', 'handicap', 'sexual favor', 'star spangled banner', 'bowling team', 'hair loss', 'biblical interpretation', 'comb over', 'inflatable doll', 'combover', 'unlikely lovers', 'kingpin', 'carriage', 'lancaster, pa']","['Woody Harrelson', 'Randy Quaid', 'Vanessa Angel', 'Bill Murray', 'Chris Elliott']",11
446,446,29928,Kite,Kite,"['Drama', 'Acción']",['Ralph Ziman'],"['noir', 'violence', 'girls with guns', 'based on anime']","['Samuel L. Jackson', 'Callan McAuliffe', 'India Eisley', 'Carl Beukes', 'Jaco Muller']",19
455,455,30707,La gente che sta bene,La gente che sta bene,['Comedia'],['Francesco Patierno'],[],"['Claudio Bisio', 'Diego Abatantuono', 'Margherita Buy', 'Jennipher Rodriguez', 'Laura Baldi']",11
456,456,30808,La increíble historia del niño de piedra,La increíble historia del niño de piedra,"['Fantasía', 'Animación', 'Aventura']","['Miguel Ángel Uriegas', 'Miguel Bonilla', 'Pablo Aldrete', 'Jaime Romandía']",['child'],"['Melisa Vianney Gutiérrez', 'Melissa Gedeón Pérez', 'Ángel Guillermo García Solís', 'Emilio Rafael Treviño Villagómez', 'Iván Bastidas Morales']",37
465,465,31821,Lara Croft: Tomb Raider,Lara Croft: Tomb Raider,"['Aventura', 'Fantasía', 'Acción', 'Suspense']",['Simon West'],"['treasure', 'buddhist monk', 'planetary configuration', 'angkor wat', 'illuminati', 'william blake', 'treasure hunt', 'female protagonist', 'archaeologist', 'based on video game', 'archeology\xa0']","['Angelina Jolie', 'Jon Voight', 'Iain Glen', 'Noah Taylor', 'Daniel Craig']",46
466,466,31828,"Larry Crowne, nunca es tarde",Larry Crowne,"['Comedia', 'Romance', 'Drama']",['Tom Hanks'],"['classroom', 'college', 'love', 'teacher', 'diner', 'loss of job', 'economics', 'yard sale', 'cell phone', 'scooter', 'back to school']","['Tom Hanks', 'Julia Roberts', 'Bryan Cranston', 'Cedric the Entertainer', 'Pam Grier']",31
474,474,32617,Leonie,Leonie,['Drama'],['Hisako Matsui'],"['culture clash', 'biography']","['Emily Mortimer', 'Kazuko Yoshiyuki', 'Shidou Nakamura', 'Christina Hendricks', 'Mieko Harada']",9
475,475,32691,La profesora de historia,Les Héritiers,['Drama'],['Marie-Castille Mention-Schaar'],['woman director'],"['Ariane Ascaride', 'Ahmed Dramé', 'Noémie Merlant', 'Geneviève Mnich', 'Stéphane Bak']",9
476,476,32714,Los miserables,Les Misérables,"['Historia', 'Drama']",['Tom Hooper'],"['france', 'robbery', 'brothel', 'trip', 'mayor', 'star', 'french revolution', 'musical', 'arrest', 'army', 'barricade', 'rebellion', 'wedding', 'falling in love', 'corpse', 'parole', 'convict', 'girl disguised as boy', '19th century']","['Hugh Jackman', 'Russell Crowe', 'Anne Hathaway', 'Amanda Seyfried', 'Eddie Redmayne']",21
483,483,33348,Living on One Dollar,Living on One Dollar,"['Drama', 'Documental', 'Aventura']","['Zach Ingrasci', 'Sean Leonard', 'Chris Temple']","['hunger', 'parasite', 'guatemala', 'financial problem', 'one dollar']","['Chris Temple', 'Ryan Christoffersen', 'Zach Ingrasci', 'Sean Leonard']",35
484,484,33497,Lejos de los hombres,Loin des hommes,"['Drama', 'Bélica']",['David Oelhoffen'],"['fire', 'mountain', 'classroom', 'hostage', 'rain', 'horse', 'rifle', 'children', 'teacher', 'school', 'rural setting', 'school teacher', 'based on short story', 'algeria', 'journey', '1950s', 'algerian war']","['Viggo Mortensen', 'Reda Kateb', 'Djemel Barek', 'Vincent Martin', 'Nicolas Giraud']",19
492,492,34144,El amor y otras cosas imposibles,The Other Woman,['Drama'],['Don Roos'],"['based on novel or book', 'romantic rivalry', 'candlelight vigil']","['Natalie Portman', 'Scott Cohen', 'Charlie Tahan', 'Lauren Ambrose', 'Lisa Kudrow']",9
493,493,34155,Love Bite,Love Bite,"['Terror', 'Comedia']",['Andy De Emmony'],"['loss of virginity', 'werewolf']","['Ed Speleers', 'Jessica Szohr', 'Timothy Spall', 'Luke Pasqualino', 'Kierston Wareing']",21
500,500,34757,Maikol Yordan de Viaje Perdido,Maikol Yordan de Viaje Perdido,['Comedia'],[],[],[],11
501,501,34817,Maladies,Maladies,['Drama'],['Carter'],"['mental illness', 'actor']","['James Franco', 'Catherine Keener', 'David Strathairn', 'Fallon Goodson', 'Alan Cumming']",9
502,502,35025,Mamma Mia! La película,Mamma Mia!,"['Comedia', 'Romance']",['Phyllida Lloyd'],"['single parent', 'parent child relationship', 'greece', 'musical', 'single', 'based on song, poem or rhyme', 'duringcreditsstinger', 'woman director']","['Meryl Streep', 'Amanda Seyfried', 'Pierce Brosnan', 'Colin Firth', 'Stellan Skarsgård']",22
510,510,35719,Mateo,Mateo,['Documental'],['Aaron I. Naar'],[],['Matthew Stoneman'],14
511,511,35908,Chicas malas,Mean Girls,['Comedia'],['Mark Waters'],"['female friendship', 'high school', 'fish out of water', 'best friend', 'teenager', 'popularity', 'gossip', 'teen comedy', 'high school rivalry', 'new girl at school']","['Lindsay Lohan', 'Rachel McAdams', 'Lacey Chabert', 'Amanda Seyfried', 'Lizzy Caplan']",11
518,518,36576,Mi verano con Amanda 3,Mi verano con Amanda 3,"['Aventura', 'Comedia', 'Romance']",['Benjamín López'],[],"['Danilo Beauchamp', 'Monica Judith Cabrera', 'Michelle Lopez', 'Lian Machín', 'Michael J. Morris']",34
519,519,36673,Middle of Nowhere,Middle of Nowhere,"['Comedia', 'Drama']",['John Stockwell'],"['parent child relationship', 'dysfunctional family', 'coming of age', 'summer', 'teenager', 'drugs', 'money problems', 'irresponsible parent']","['Susan Sarandon', 'Eva Amurri Martino', 'Anton Yelchin', 'Justin Chatwin', 'Brea Grant']",20
520,520,36712,Midnight in Paris,Midnight in Paris,"['Fantasía', 'Comedia', 'Romance']",['Woody Allen'],"['paris france', 'painter', 'detective', 'based on novel or book', 'screenwriter', 'camping', 'diary', 'forbidden love', 'time travel', 'midnight', 'gramophone', 'nostalgia', 'sculpture', 'past', 'moulin rouge', 'wine tasting']","['Owen Wilson', 'Rachel McAdams', 'Kurt Fuller', 'Mimi Kennedy', 'Michael Sheen']",34
527,527,37152,Missing in America,Missing in America,['Drama'],"['Gabrielle Savage Dockterman', 'Victor Landrie', 'Gordon MacDonald']","['vietnam veteran', 'exile', 'independent film']","['Danny Glover', 'Ron Perlman', 'Linda Hamilton', 'Zoe Weizenbaum', 'David Strathairn']",9
528,528,37164,Mission: Impossible,Mission: Impossible,"['Aventura', 'Acción', 'Suspense']",['Brian De Palma'],"['paris france', 'london england', 'spy', 'cia', 'terrorist', 'secret identity', 'undercover', 'arms deal', 'headquarter', 'secret base', 'secret mission', 'prague', 'embassy', 'secret agent', 'tgv', 'computer', 'mission', 'based on tv series', 'espionage', 'agent']","['Tom Cruise', 'Jon Voight', 'Henry Czerny', 'Emmanuelle Béart', 'Jean Reno']",34
529,529,37165,Misión: Imposible - Protocolo Fantasma,Mission: Impossible - Ghost Protocol,"['Acción', 'Suspense', 'Aventura']",['Brad Bird'],"['submarine', 'prison', 'spy', 'terrorist', 'skyscraper', 'fight', 'russia', 'secret intelligence service', 'satellite', 'dubai', 'sequel', 'mission', 'explosion', 'broken arm', 'millionaire', 'imax', 'nuclear threat', 'terrorist plot', 'spy hero', 'moscow', ""world's tallest building"", 'kremlin']","['Tom Cruise', 'Jeremy Renner', 'Simon Pegg', 'Paula Patton', 'Michael Nyqvist']",34
536,536,37855,Mud,Mud,['Drama'],['Jeff Nichols'],"['river', 'snake', 'houseboat', 'arkansas', 'fugitive', 'teenage boy', 'riverboat']","['Matthew McConaughey', 'Tye Sheridan', 'Jacob Lofland', 'Sam Shepard', 'Reese Witherspoon']",9
537,537,37951,Multiple Sarcasms,Multiple Sarcasms,"['Drama', 'Romance']",['Brooks Branch'],[],"['Timothy Hutton', 'Mira Sorvino', 'Dana Delany', 'Mario Van Peebles', 'Stockard Channing']",20
545,545,39035,La noche cae sobre Manhattan,Night Falls on Manhattan,"['Crimen', 'Drama', 'Suspense']",['Sidney Lumet'],"['corruption', 'police', 'police corruption', 'district attorney', 'nypd']","['Andy García', 'Ian Holm', 'James Gandolfini', 'Lena Olin', 'Shiek Mahmud-Bey']",31
546,546,39286,No es país para viejos,No Country for Old Men,"['Crimen', 'Drama', 'Suspense']","['Joel Coen', 'Ethan Coen']","['texas', 'drug traffic', 'hitman', 'united states–mexico barrier', 'suspense']","['Tommy Lee Jones', 'Javier Bardem', 'Josh Brolin', 'Woody Harrelson', 'Kelly Macdonald']",31
554,554,40372,Obediencia Perfecta,Obediencia Perfecta,['Drama'],['Luis Urquiza'],[],"['Juan Manuel Bernal', 'Alfonso Herrera', 'Luis Ernesto Franco', 'Sebastián Aguirre', 'Alejandro De Hoyos']",9
555,555,40454,Ulises y la Isla de la Niebla,Odysseus & the Isle of Mists,"['Aventura', 'Fantasía']",[],[],[],24
558,558,40551,Older Than America,Older Than America,"['Drama', 'Suspense']",['Georgina Lightning'],"['independent film', 'woman director']","['Adam Beach', 'Tantoo Cardinal', 'Bradley Cooper', 'Glen Gould', 'Dan Harrison']",21
559,559,40638,On the Doll,On the Doll,"['Crimen', 'Drama', 'Suspense']",['Thomas Mignone'],"['rape', 'victim', 'independent film']","['Brittany Snow', 'Josh Janowicz', 'Clayne Crawford', 'Shanna Collins', 'James Russo']",31
565,565,40745,One Is a Lonely Number,One Is a Lonely Number,['Drama'],['Mel Stuart'],"['marriage', 'dating', 'divorce']","['Trish Van Devere', 'Monte Markham', 'Janet Leigh', 'Melvyn Douglas', 'Jane Elliott']",9
566,566,40787,4 Minute Mile,4 Minute Mile,['Drama'],['Charles-Olivier Michaud'],"['sibling relationship', 'single parent', 'running', 'hope', 'training', 'high school', 'tragedy', 'crying', 'death', 'track star']","['Kelly Blatz', 'Richard Jenkins', 'Cam Gigandet', 'Kim Basinger', 'Analeigh Tipton']",9
567,567,40948,"Orange County (colgado, pringado y sin carrera)",Orange County,"['Comedia', 'Drama']",[],"['loss of loved one', 'surfer', 'province', 'idol', 'change', 'author']",[],20
573,573,41519,Pablo,Pablo,"['Animación', 'Documental']",['Richard Goldgewicht'],['biography'],"['Jeff Bridges', 'Andy García', 'Jon Voight', 'Anjelica Huston', 'Robert Downey Sr.']",27
578,578,41922,"París, Texas","Paris, Texas",['Drama'],['Wim Wenders'],"['sibling relationship', 'regret', 'texas', 'peep show', 'van', 'mute', 'redemption', 'los angeles', 'desert', 'family', 'new german cinema']","['Harry Dean Stanton', 'Nastassja Kinski', 'Dean Stockwell', 'Hunter Carson', 'Aurore Clément']",9
579,579,42057,Patch Adams,Patch Adams,"['Comedia', 'Drama']",[],[],[],20
582,582,42345,Pelo malo,Pelo malo,['Drama'],['Mariana Rondón'],['woman director'],"['Beto Benitez', 'Samantha Castillo', 'Samuel Lange Zambrano', 'Nelly Ramos', 'María Emilia Sulbarán']",9
583,583,42642,Efectos personales,Personal Effects - The Space Between Loss and Love,['Drama'],['David Hollander'],"['cemetery', 'dying and death', 'autopsy']","['Michelle Pfeiffer', 'Ashton Kutcher', 'Kathy Bates', 'Spencer Hudson', 'John Mann']",9
584,584,42688,Las Navidades de Pete,Pete's Christmas,"['Fantasía', 'Familia']",['Nisha Ganatra'],['woman director'],"['Zachary Gordon', 'Molly Parker', 'Bailee Madison', 'Bruce Dern', 'Rick Roberts']",23
585,585,42729,Petunia,Petunia,"['Comedia', 'Drama']",['Ash Christian'],[],"['Thora Birch', 'Brittany Snow', 'Eddie Kaye Thomas', 'Christine Lahti', 'Michael Urie']",20
587,587,42961,Ping Pong Summer,Ping Pong Summer,['Comedia'],['Michael Tully'],"['ping pong', 'vacation']","['Susan Sarandon', 'Lea Thompson', 'Amy Sedaris', 'John Hannah', 'Judah Friedlander']",11
588,588,43019,Piraña 3D,Piranha 3D,"['Comedia', 'Terror']",['Alexandre Aja'],"['yacht', 'film in film', 'scuba diving', 'piranha', 'spring break', 'man eaten by monster', '3d']","['Elisabeth Shue', 'Adam Scott', ""Jerry O'Connell"", 'Steven R. McQueen', 'Jessica Szohr']",21
589,589,43140,Planet 51,Planet 51,"['Ciencia ficción', 'Familia', 'Comedia', 'Aventura', 'Animación']","['Jorge Blanco', 'Javier Abad', 'Marcos Martínez']","['flying saucer', 'alien life-form', 'spaceship', 'alien', 'alien planet', 'planet', 'duringcreditsstinger']","['Dwayne Johnson', 'Seann William Scott', 'Jessica Biel', 'Justin Long', 'Gary Oldman']",66
590,590,43169,Plastic Galaxy: The Story of Star Wars Toys,Plastic Galaxy: The Story of Star Wars Toys,['Documental'],['Brian Stillman'],"['pop culture', 'toys', 'space opera', 'action figures', 'star wars']",[],14
591,591,43294,Pocoyo's Halloween,Pocoyo's Halloween,"['Aventura', 'Animación', 'Comedia', 'Familia']",['Alfonso Rodríguez'],"['duck', 'bird', 'halloween', 'good kids']","['Stephen Fry', 'Alex Marty', 'Montana Smedley']",47
592,592,43317,Le llaman Bodhi,Point Break,"['Acción', 'Suspense', 'Crimen']",['Kathryn Bigelow'],"['surfer', 'undercover', 'wave', 'surfboard', 'fbi', 'self-destruction', 'self-discovery', 'parachute', 'police operation', 'parachuting', 'moral conflict', 'los angeles', 'woman director']","['Patrick Swayze', 'Keanu Reeves', 'Gary Busey', 'Lori Petty', 'John C. McGinley']",32
594,594,43439,Pootie Tang,Pootie Tang,"['Acción', 'Comedia']",['Louis C.K.'],"['ladykiller', 'musical', 'belt', 'police officer', 'drug lord']","['Jennifer Coolidge', 'Lance Crouther', 'J.B. Smoove', 'Reg E. Cathey', 'Robert Vaughn']",21
597,597,43599,Posesión,Possession,"['Drama', 'Suspense', 'Romance']","['Joel Bergvall', 'Simon Sandquist']","['coma', 'remake']","['Sarah Michelle Gellar', 'Lee Pace', 'Michael Landes', 'William B. Davis', 'Tuva Novotny']",32
598,598,43690,Precious,Precious,['Drama'],['Lee Daniels'],"['rape', 'aids', 'illiteracy', 'song', 'unwillingly pregnant', 'balloon', 'school', 'crying', 'motorcycle', '1980s', 'abusive mother']","['Gabourey Sidibe', ""Mo'Nique"", 'Paula Patton', 'Mariah Carey', 'Lenny Kravitz']",9
599,599,43716,Prelude,Preludio,['Drama'],['Eduardo Lucatero'],['conversation'],"['Ana Serradilla', 'Luis Arrieta', 'Tiaré Scanda', 'Elsy Reyes']",9
600,600,43717,Prem Ratan Dhan Payo,प्रेम रतन धन पायो,"['Drama', 'Acción', 'Romance']",['Sooraj R. Barjatya'],[],"['Salman Khan', 'Sonam Kapoor', 'Neil Nitin Mukesh', 'Anupam Kher', 'Swara Bhaskar']",30
601,601,43769,La chica de rosa,Pretty in Pink,"['Comedia', 'Romance']",['Howard Deutch'],"['record store', 'lovesickness', 'class', 'love', 'crush', 'outcast', 'teenage crush', 'slumber party', 'relationship', 'family', 'school life', 'origin']","['Molly Ringwald', 'Jon Cryer', 'Andrew McCarthy', 'Harry Dean Stanton', 'Annie Potts']",22
602,602,43788,Orgullo y prejuicio,Pride & Prejudice,"['Drama', 'Romance']",['Joe Wright'],"['bachelor', 'prejudice', 'suitor', 'period drama', 'georgian', 'pride', '18th century', 'opposites attract']","['Keira Knightley', 'Matthew Macfadyen', 'Rosamund Pike', 'Simon Woods', 'Donald Sutherland']",20
603,603,43928,Neurosis asesina,Private Parts,"['Terror', 'Comedia']",['Paul Bartel'],"['hotel', 'los angeles']","['Ayn Ruymen', 'Lucille Benson', 'John Ventantonio', 'Laurie Main', 'Paul Bartel']",21
604,604,44112,Enemigos públicos,Public Enemies,"['Crimen', 'Drama', 'Historia']",['Michael Mann'],"['usa', 'cinema', 'hiding place', 'machinegun', 'shooting', 'prison guard', 'escape from prison', 'dillinger']","['Christian Bale', 'Johnny Depp', 'Giovanni Ribisi', 'Billy Crudup', 'Marion Cotillard']",31
605,605,44165,Adicto,Puncture,"['Drama', 'Misterio']","['Adam Kassen', 'Mark Kassen']",[],"['Chris Evans', 'Michael Biehn', 'Vinessa Shaw', 'Kate Burton', 'Brett Cullen']",21
606,606,44231,Fuera de control,Pushing Tin,"['Comedia', 'Drama']",['Mike Newell'],"['competition', 'airport', 'air controller', 'adversary']","['John Cusack', 'Billy Bob Thornton', 'Cate Blanchett', 'Angelina Jolie', 'Gene Dinovi']",20
607,607,44358,Black Hole: Destrucción de la Tierra,Quantum Apocalypse,"['Película de TV', 'Ciencia ficción']",['Justin Jones'],['doomsday'],"['Rhett Giles', 'Stephanie Jacobsen', 'Gigi Edgley', 'Kristen Quintrall', 'Peter Jurasik']",37
608,608,44706,Indiana Jones: En busca del arca perdida,Raiders of the Lost Ark,"['Aventura', 'Acción']",['Steven Spielberg'],"['saving the world', 'riddle', 'nepal', 'himalaya', 'cairo', 'moses', 'egypt', 'whip', 'treasure', 'medallion', 'leather jacket', 'nazi', 'hat', 'mediterranean', 'ark of the covenant', 'ten commandments', 'treasure hunt', 'excavation', 'swastika', 'archaeologist', 'archeology\xa0', 'religious history', '1930s']","['Harrison Ford', 'Karen Allen', 'Paul Freeman', 'John Rhys-Davies', 'Ronald Lacey']",22
609,609,45115,El dragón rojo,Red Dragon,"['Crimen', 'Terror', 'Suspense', 'Drama']",['Brett Ratner'],"['fbi', 'psychopath', 'murder', 'serial killer']","['Anthony Hopkins', 'Edward Norton', 'Ralph Fiennes', 'Harvey Keitel', 'Emily Watson']",41
610,610,45118,Vuelo nocturno,Red Eye,"['Terror', 'Suspense']",['Wes Craven'],"['hostage', 'menace', 'hitman', 'airplane']","['Rachel McAdams', 'Cillian Murphy', 'Brian Cox', 'Jayma Mays', 'Jack Scalia']",22
611,611,45215,A propósito de Henry,Regarding Henry,"['Romance', 'Drama']",['Mike Nichols'],"['amnesia', 'childhood memory', 'firearm']","['Harrison Ford', 'Annette Bening', 'Bill Nunn', 'Rebecca Miller', 'Bruce Altman']",20
612,612,45337,Almirante Yakamoto,聯合艦隊司令長官 山本五十六 – 太平洋戦争70年目の真実,"['Historia', 'Bélica']",['Izuru Narushima'],"['navy', 'attack']","['Koji Yakusho', 'Hiroshi Abe', 'Akira Emoto', 'Hiroshi Tamaki', 'Teruyuki Kagawa']",22
613,613,45357,Repo Men,Repo Men,"['Acción', 'Ciencia ficción', 'Suspense', 'Crimen']",['Miguel Sapochnik'],"['anti hero', 'black market', 'mercenary', 'hologram', 'dystopia', 'contract', 'surrealism', 'on the run', 'evil corporation', 'repo man', 'cyberpunk', 'massacre', 'brutality', 'swat team', 'aftercreditsstinger', 'enforcer', 'neo-noir', 'artificial organ']","['Jude Law', 'Forest Whitaker', 'Alice Braga', 'Liev Schreiber', 'Carice van Houten']",51
614,614,45409,Resistance,Resitance,"['Drama', 'Romance']",['Todd Komarnicki'],[],"['Bill Paxton', 'Julia Ormond', 'Sandrine Bonnaire', 'Jean-Michel Vovk', 'Elie Lison']",20
615,615,45474,El último asalto,Resurrecting the Champ,['Drama'],['Rod Lurie'],['sport'],"['Samuel L. Jackson', 'Josh Hartnett', 'Alan Alda', 'Teri Hatcher', 'Kathryn Morris']",9
616,616,45560,Revenge for Jolly,Revenge for Jolly!,"['Comedia', 'Drama']",['Chadd Harbold'],"['revenge', 'rampage', 'dead dog']","['Brian Petsos', 'Kristen Wiig', 'Elijah Wood', 'Oscar Isaac', 'Adam Brody']",20
617,617,45589,Revolutionary Road,Revolutionary Road,"['Drama', 'Romance']",['Sam Mendes'],"['adultery', 'based on novel or book', 'jealousy', 'wife husband relationship', 'infidelity', 'american dream', 'housewife', 'career', 'marriage crisis', 'connecticut', 'suburbia', 'free spirit', 'unhappiness', 'getaway', 'aspiring actor', '1950s', 'unhappy marriage', 'feeling trapped', 'bleak', 'amateur dramatics']","['Leonardo DiCaprio', 'Kate Winslet', 'Michael Shannon', 'Kathryn Hahn', 'David Harbour']",20
618,618,45659,Riddle,Riddle,"['Misterio', 'Suspense']","['John O. Hartman', 'Nicholas Mross']",[],"['Elisabeth Harnois', 'Val Kilmer', 'Diora Baird', 'Ryan Malgarini', 'William Sadler']",24
619,619,45660,El secreto de la esfinge,Riddles of the Sphinx,"['Misterio', 'Película de TV']",['George Mendeluk'],"['egypt', 'sphinx', 'ancient egypt', 'egyptian mythology']","['Dina Meyer', 'Lochlyn Munro', 'Mackenzie Gray', 'Donnelly Rhodes', 'Dario Delacio']",30
620,620,45786,Rites of Passage,Rites of Passage,['Suspense'],['W. Peter Iliff'],[],"['Wes Bentley', 'Kate Maberly', 'Ryan Donowho', 'Christian Slater', 'Briana Evigan']",12
621,621,45828,Road Trip (Viaje de pirados),Road Trip,"['Comedia', 'Aventura']",['Todd Phillips'],"['sex', 'sexism', 'sperm bank', 'politics', 'blonde', 'road trip', 'sorority', 'politically incorrect', 'cross country', 'stoner', 'sperm donor', 'school bus', 'losing money', 'male virgin', 'dorm room', 'sex comedy', 'sex tape', 'young adult']","['Breckin Meyer', 'Seann William Scott', 'Amy Smart', 'Paulo Costanzo', 'DJ Qualls']",23
622,622,45878,Robin Hood,Robin Hood,"['Acción', 'Aventura', 'Drama']",['Ridley Scott'],"['robin hood', 'archer', 'knight', 'sherwood forest', 'bow and arrow', 'middle ages', 'medieval', 'king of england']","['Russell Crowe', 'Cate Blanchett', 'Max von Sydow', 'William Hurt', 'Mark Strong']",31
623,623,45883,Robin Hood: Príncipe de los ladrones,Robin Hood: Prince of Thieves,['Aventura'],['Kevin Reynolds'],"['england', 'crusade', 'mercifulness', 'robin hood', 'folk hero']","['Kevin Costner', 'Morgan Freeman', 'Christian Slater', 'Mary Elizabeth Mastrantonio', 'Alan Rickman']",12
624,624,46021,El territorio de la bestia (Rogue),Rogue,"['Acción', 'Terror', 'Suspense']",['Greg McLean'],['animal horror'],"['Radha Mitchell', 'Michael Vartan', 'Sam Worthington', 'Mia Wasikowska', 'Caroline Brazier']",32
625,625,46041,Mal ejemplo,Role Models,['Comedia'],['David Wain'],"['camping', 'campsite', 'big brother', 'friends', 'community service', 'kids', 'duringcreditsstinger']","['Seann William Scott', 'Paul Rudd', 'Elizabeth Banks', 'Christopher Mintz-Plasse', ""Bobb'e J. Thompson""]",11
627,627,46175,La semilla del diablo,Rosemary's Baby,"['Terror', 'Drama', 'Misterio']",['Roman Polański'],"['anti-christ', 'laundry', 'occult', 'demonic possession', 'satanic cult', 'lucky charm', 'woman in jeopardy', 'eating disorder', 'catholic priest']","['Mia Farrow', 'John Cassavetes', 'Ruth Gordon', 'Sidney Blackmer', 'Maurice Evans']",31
628,628,46268,Rudderless,Rudderless,"['Música', 'Drama', 'Comedia']",['William H. Macy'],"['parent child relationship', 'rock band', 'grieving father']","['Billy Crudup', 'Anton Yelchin', 'Felicity Huffman', 'Selena Gomez', 'Laurence Fishburne']",30
629,629,46333,El Jurado,Runaway Jury,"['Drama', 'Suspense']",['Gary Fleder'],"['court case', 'gun rampage', 'firearm', 'jury', 'suspense', 'person running amok', 'lobbyist']","['John Cusack', 'Gene Hackman', 'Dustin Hoffman', 'Rachel Weisz', 'Bruce McGill']",21
630,630,46337,Runner Runner,Runner Runner,"['Crimen', 'Suspense', 'Drama']",['Brad Furman'],"['gambling', 'casino', 'fbi', 'gambling debts', 'dirty cop', 'student', 'agent', 'puerto rico']","['Ben Affleck', 'Gemma Arterton', 'Justin Timberlake', 'Anthony Mackie', 'David Costabile']",31
631,631,46355,"Kenshin, el guerrero samurái 3: El fin de la leyenda",るろうに剣心　伝説の最期編,"['Acción', 'Aventura', 'Drama']",['Keishi Otomo'],"['samurai', 'based on manga', 'samurai sword', 'meiji period']","['Takeru Satoh', 'Emi Takei', 'Munetaka Aoki', 'Tatsuya Fujiwara', 'Ryunosuke Kamiki']",31
632,632,46356,"Kenshin, el guerrero samurái 2: Infierno en Kioto",るろうに剣心 京都大火編,"['Acción', 'Aventura', 'Drama']",['Keishi Otomo'],"['samurai', 'based on manga', 'meiji period']","['Takeru Satoh', 'Yu Aoi', 'Tatsuya Fujiwara', 'Yusuke Iseya', 'Emi Takei']",31
633,633,46357,"Kenshin, el guerrero samurái",るろうに剣心,"['Acción', 'Drama', 'Historia']",['Keishi Otomo'],"['samurai', 'japanese culture', 'based on manga', 'meiji period']","['Takeru Satoh', 'Emi Takei', 'Kôji Kikkawa', 'Yu Aoi', 'Munetaka Aoki']",31
634,634,46432,S.W.A.T.: Los hombres de Harrelson,S.W.A.T.,"['Acción', 'Suspense', 'Crimen']",['Clark Johnson'],"['liberation', 'transport of prisoners', 'special unit', 'weapon', 'los angeles']","['Samuel L. Jackson', 'Colin Farrell', 'Michelle Rodriguez', 'LL Cool J', 'Josh Charles']",32
635,635,46439,Divergence,三岔口,"['Acción', 'Suspense']",['Benny Chan'],[],"['Aaron Kwok', 'Ekin Cheng', 'Daniel Wu', 'Angelica Lee', 'Ning Jing']",22
636,636,46525,Safe House,Safe House,['Suspense'],['Eric Steven Stahl'],"[""alzheimer's disease"", 'conspiracy theory']","['Patrick Stewart', 'Kimberly Williams-Paisley', 'Héctor Elizondo', 'Joy Kilpatrick', 'Craig Shoemaker']",12
637,637,46526,El invitado,Safe House,"['Acción', 'Suspense']",['Daniel Espinosa'],"['cia', 'martial arts', 'microchip', 'betrayal', 'on the run', 'shootout', 'violence', 'interrogation', 'safe house', 'rogue agent', 'cape town south africa', 'soccer stadium', 'consulate']","['Denzel Washington', 'Ryan Reynolds', 'Vera Farmiga', 'Joel Kinnaman', 'Brendan Gleeson']",22
639,639,46613,Salt,Salt,"['Acción', 'Misterio', 'Suspense']",['Phillip Noyce'],"['assassination', 'spy', 'cia', 'kidnapping', 'cold war', 'soviet union', 'double agent', 'race against time', 'revenge', 'on the run', 'shootout', 'espionage', 'female protagonist', 'hitwoman', 'terrorism', 'violence', 'russian spy', 'intelligence officer', 'action heroine']","['Angelina Jolie', 'Liev Schreiber', 'Chiwetel Ejiofor', 'Daniel Olbrychski', 'August Diehl']",34
640,640,46635,Salvation Boulevard,Salvation Boulevard,"['Comedia', 'Suspense', 'Acción', 'Drama']",['George Ratliff'],"['pastor', 'church service', 'spirituality', 'religion']","['Jennifer Connelly', 'Marisa Tomei', 'Pierce Brosnan', 'Ed Harris', 'Greg Kinnear']",42
641,641,46676,Las aventuras de Sammy,Sammy's avonturen: De geheime doorgang,"['Animación', 'Familia']",['Ben Stassen'],"['global warming', 'friendship', 'underwater', 'sea turtle', '3d', 'sea creature']","['Yuri Lowenthal', 'Gemma Arterton', 'Isabelle Fuhrman', 'Melanie Griffith', 'Tim Curry']",24
642,642,46684,Sansón y Dalila,Samson and Delilah,"['Drama', 'Romance', 'Aventura']",['Cecil B. DeMille'],"['epic', 'samson']","['Hedy Lamarr', 'Victor Mature', 'Angela Lansbury', 'George Sanders', 'Henry Wilcoxon']",32
643,643,46728,El santuario,Sanctum,"['Acción', 'Suspense']",['Alister Grierson'],"['cave', 'water', 'adventure']","['Ioan Gruffudd', 'Richard Roxburgh', 'Alice Parkinson', 'Daniel Wyllie', 'Allison Cratchley']",22
644,644,46911,Satin,Satin,"['Comedia', 'Drama', 'Romance']",['Christopher Olness'],['independent film'],"['Melissa Joan Hart', 'Robert Guillaume', 'Alley Mills', 'Hamilton von Watts', 'Jackie Debatin']",31
